Collectivite;Budget;Exercice;I_F;D_R;Nature;SousFonction;Exécuté;Libellé nature;Libellé fonction
VILLE;01;2005;F;D;6262;91;2629,42; FRAIS DE TELECOMMUNICATIONS;FOIRES ET MARCHES
VILLE;01;2010;F;D;6156;30;14702,36; MAINTENANCE;SERVICES COMMUNS
VILLE;01;2011;I;D;2033;212;11737,24; FRAIS D'INSERTION;ECOLES PRIMAIRES
VILLE;01;2005;F;D;61523;816;28788,53; ENTRETIEN ET REPARATIONS VOIES ET RESEAUX;AUTRES RESEAUX ET SERVICES DIVERS
VILLE;01;2006;I;D;2313;824;129895,16; IMMOBILISATIONS EN COURS CONSTRUCTION;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
VILLE;01;2012;F;D;6282;024;33871,26; FRAIS DE GARDIENNAGE;FETES ET CEREMONIES
VILLE;01;2012;F;R;70878;814;5149,36; REMBOURSEMENT DE FRAIS PAR D'AUTRES REDEVABLES;ECLAIRAGE PUBLIC
VILLE;01;2007;I;R;1325;816;860150,00; SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES GROUPEMENTS DE COLLECTIVITES;AUTRES RESEAUX ET SERVICES DIVERS
VILLE;01;2008;F;D;6064;64;15614,04; FOURNITURES ADMINISTRATIVES;CRECHES ET GARDERIES
VILLE;01;2011;F;D;6262;020;366465,17; FRAIS DE TELECOMMUNICATIONS;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2011;F;D;6282;048;1287,58; FRAIS DE GARDIENNAGE;AUTRES ACTIONS DE COOPERATION DECENTRALISEE
VILLE;01;2008;F;D;6226;020;51522,71; HONORAIRES;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2009;F;D;6331;021;8503,44; VERSEMENT DE TRANSPORT;ASSEMBLEE LOCALE
VILLE;01;2012;F;D;617;211;4599,05; ETUDES ET RECHERCHES;ECOLES MATERNELLES
VILLE;01;2005;F;D;6244;020;240,91; TRANSPORTS ADMINISTRATIFS;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2005;F;D;60631;411;22353,85; FOURNITURES D'ENTRETIEN;SALLES DE SPORT, GYMNASES
VILLE;01;2009;F;D;6331;251;29788,69; VERSEMENT DE TRANSPORT;HEBERGEMENT ET RESTAURATION SCOLAIRE
VILLE;01;2012;F;D;6488;022;149921,00; AUTRES CHARGES;ADMINISTRATION GENERALE DE L'ETAT
VILLE;01;2007;F;D;6231;821;852,48; ANNONCES ET INSERTIONS;EQUIPEMENTS DE VOIRIE
VILLE;01;2008;F;R;7718;212;11555,11; AUTRES PRODUITS EXCEPTIONNELS SUR OPERATIONS DE GESTION;ECOLES PRIMAIRES
VILLE;01;2005;F;D;61558;211;3860,70; ENTRETIEN ET REPARATIONS AUTRES BIENS MOBILIERS;ECOLES MATERNELLES
VILLE;01;2005;F;D;64131;821;6729,05; REMUNERATION;EQUIPEMENTS DE VOIRIE
VILLE;01;2007;F;D;60632;411;48592,59; FOURNITURES DE PETIT EQUIPEMENT;SALLES DE SPORT, GYMNASES
VILLE;01;2011;F;R;70632;422;2234,80; REDEVANCES A CARACTERE DE LOISIRS;AUTRES ACTIVITES POUR LES JEUNES
VILLE;01;2011;I;R;13251;824;3750,00; SUBVENTIONS D EQUIPEMENT NON TRANSFERABLES GFP DE RATTACHEMENT;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
VILLE;01;2012;I;R;1321;823;100000,00; SUBVENTIONS D' EQUIP NON TRANSFERABLES  ETAT & ETABLISSEMENT NATIONAUX;ESPACES VERTS URBAINS
VILLE;01;2008;F;D;67443;822;16491,57; SUBVENTIONS EXCEPTIONNELLES AUX FERMIERS ET AUX CONCESSIONNAIRES;VOIRIE COMMUNALE ET ROUTES
VILLE;01;2012;I;D;2313;020;33066667,59; IMMOBILISATIONS EN COURS CONSTRUCTION;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2012;I;D;2135;414;51630,13; INSTALLATIONS GENERALES, AGENCEMENTS, AMENAGTS DES CONSTRUCTIONS;AUTRES EQUIPEMENTS SPORTIFS OU DE LOISIR
VILLE;01;2008;F;D;6331;814;7725,77; VERSEMENT DE TRANSPORT;ECLAIRAGE PUBLIC
VILLE;01;2008;F;D;6488;822;241386,00; AUTRES CHARGES;VOIRIE COMMUNALE ET ROUTES
VILLE;01;2010;F;D;6231;520;65627,85; ANNONCES ET INSERTIONS;SERVICES COMMUNS
VILLE;01;2012;I;D;2135;822;2926,28; INSTALLATIONS GENERALES, AGENCEMENTS, AMENAGTS DES CONSTRUCTIONS;VOIRIE COMMUNALE ET ROUTES
VILLE;01;2006;F;D;6185;048;620,00; FRAIS DE COLLOQUES ET SEMINAIRES;AUTRES ACTIONS DE COOPERATION DECENTRALISEE
VILLE;01;2008;F;D;65735;323;61625,28; SUBVENTIONS DE FONCTIONNEMENT AUX GROUPEMENTS DE COLLECTIVITES;ARCHIVES
VILLE;01;2011;I;D;2184;64;40894,86; AUTRES IMMOBILISATIONS CORPORELLES MOBILIER;CRECHES ET GARDERIES
VILLE;01;2005;F;D;6247;251;35513,43; TRANSPORT COLLECTIF;HEBERGEMENT ET RESTAURATION SCOLAIRE
VILLE;01;2007;F;D;64118;020;2672406,50; AUTRES INDEMNITES PERSONNEL TITULAIRE;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2007;F;R;70312;026;50558,00; REDEVANCES FUNERAIRES;CIMETIERES ET POMPES FUNEBRES
VILLE;01;2012;F;D;6261;313;277,84; FRAIS D'AFFRANCHISSEMENT;THEATRES
VILLE;01;2009;F;R;7067;251;3455109,97; REDEVANCES ET DROITS DES SERVICES PERISCOLAIRES ET D ENSEIGNEMENT;HEBERGEMENT ET RESTAURATION SCOLAIRE
VILLE;01;2009;F;D;6188;823;52404,22; AUTRES FRAIS DIVERS;ESPACES VERTS URBAINS
VILLE;01;2011;F;D;64112;412;63388,92; NBI, SUPPLEMENT FAMILIAL DE TRAITEMENT ET INDEMNITE DE RESIDENCE;STADES
VILLE;01;2012;F;D;64131;021;66625,95; REMUNERATION;ASSEMBLEE LOCALE
VILLE;01;2009;I;D;1641;;6972030,10; REAMENAGEMENT DETTE;
VILLE;01;2012;F;D;6261;422;46,78; FRAIS D'AFFRANCHISSEMENT;AUTRES ACTIVITES POUR LES JEUNES
VILLE;01;2005;F;D;6135;211;67361,26; LOCATIONS MOBILIERES;ECOLES MATERNELLES
VILLE;01;2005;F;D;614;321;3937,00; CHARGES LOCATIVES ET DE COPROPRIETE;BIBLIOTHEQUES ET MEDIATHEQUES
VILLE;01;2007;F;D;64118;30;89897,71; AUTRES INDEMNITES PERSONNEL TITULAIRE;SERVICES COMMUNS
VILLE;01;2007;F;D;6453;814;123688,01; COTISATIONS AUX CAISSES DE RETRAITES;ECLAIRAGE PUBLIC
VILLE;01;2010;F;D;64131;40;89564,36; REMUNERATION;SERVICES COMMUNS
VILLE;01;2008;F;D;64131;023;277476,16; REMUNERATION;INFORMATION, COMMUNICATION, PUBLICITE
VILLE;01;2011;F;R;7088;422;90043,40; AUTRES PRODUITS D ACTIVITES ANNEXES;AUTRES ACTIVITES POUR LES JEUNES
VILLE;01;2010;F;D;6336;020;660112,05; COTISATIONS AU CNFPT ET AU CIG;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2008;F;D;60636;415;8280,27; VETEMENTS DE TRAVAIL;MANIFESTATIONS SPORTIVES
VILLE;01;2009;I;D;2135;251;114296,44; INSTALLATIONS GENERALES, AGENCEMENTS, AMENAGTS DES CONSTRUCTIONS;HEBERGEMENT ET RESTAURATION SCOLAIRE
VILLE;01;2010;F;D;60623;30;55355,72; ALIMENTATION;SERVICES COMMUNS
VILLE;01;2012;F;D;6488;820;82506,50; AUTRES CHARGES;SERVICES COMMUNS
VILLE;01;2009;F;D;60632;212;56238,29; FOURNITURES DE PETIT EQUIPEMENT;ECOLES PRIMAIRES
VILLE;01;2009;F;D;6226;90;55853,20; HONORAIRES;INTERVENTIONS ECONOMIQUES
VILLE;01;2009;F;D;627;64;5976,49; SERVICES BANCAIRES ET ASSIMILES;CRECHES ET GARDERIES
VILLE;01;2009;F;D;6135;520;27010,96; LOCATIONS MOBILIERES;SERVICES COMMUNS
VILLE;01;2006;F;D;6042;026;107010,23; ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER;CIMETIERES ET POMPES FUNEBRES
VILLE;01;2005;I;R;1323;211;344899,50; SUBV EQUIP NON TRANSF DEPARTE;ECOLES MATERNELLES
VILLE;01;2011;F;D;6451;048;50794,98; COTISATIONS A L'URSSAF;AUTRES ACTIONS DE COOPERATION DECENTRALISEE
VILLE;01;2012;F;R;70631;411;174740,80; redevances et droits a caracte;SALLES DE SPORT, GYMNASES
VILLE;01;2012;I;D;2188;251;223051,03; AUTRES IMMOBILISATIONS CORPORELLES AUTRES;HEBERGEMENT ET RESTAURATION SCOLAIRE
VILLE;01;2008;F;D;61558;024;3195,17; ENTRETIEN ET REPARATIONS AUTRES BIENS MOBILIERS;FETES ET CEREMONIES
VILLE;01;2008;F;D;60612;64;109855,67; ENERGIE ET ELECTRICITE;CRECHES ET GARDERIES
VILLE;01;2011;F;D;60612;251;106814,37; ENERGIE ET ELECTRICITE;HEBERGEMENT ET RESTAURATION SCOLAIRE
VILLE;01;2011;F;D;6453;823;1404637,76; COTISATIONS AUX CAISSES DE RETRAITES;ESPACES VERTS URBAINS
VILLE;01;2011;F;D;6188;415;56345,36; AUTRES FRAIS DIVERS;MANIFESTATIONS SPORTIVES
VILLE;01;2006;F;R;70328;91;819901,28; AUTRES DROITS DE STATIONNEMENT ET DE LOCATION;FOIRES ET MARCHES
VILLE;01;2007;F;R;7718;520;,01; AUTRES PRODUITS EXCEPTIONNELS SUR OPERATIONS DE GESTION;SERVICES COMMUNS
VILLE;01;2010;I;D;204158;816;250000,00; SUBVENTIONS VERSEES AUTRES GROUPEMENTS;AUTRES RESEAUX ET SERVICES DIVERS
VILLE;01;2006;F;D;6262;422;7298,62; FRAIS DE TELECOMMUNICATIONS;AUTRES ACTIVITES POUR LES JEUNES
VILLE;01;2007;F;D;60612;026;3704,26; ENERGIE ET ELECTRICITE;CIMETIERES ET POMPES FUNEBRES
VILLE;01;2009;F;D;6238;023;4935,06; DIVERS;INFORMATION, COMMUNICATION, PUBLICITE
VILLE;01;2010;F;D;64112;816;7124,02; NBI, SUPPLEMENT FAMILIAL DE TRAITEMENT ET INDEMNITE DE RESIDENCE;AUTRES RESEAUX ET SERVICES DIVERS
VILLE;01;2007;F;D;6453;820;444841,46; COTISATIONS AUX CAISSES DE RETRAITES;SERVICES COMMUNS
VILLE;01;2008;F;D;6238;020;122933,27; DIVERS;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2009;I;D;2188;822;107768,04; AUTRES IMMOBILISATIONS CORPORELLES AUTRES;VOIRIE COMMUNALE ET ROUTES
VILLE;01;2010;F;D;64131;12;45071,23; REMUNERATION;HYGIENE ET SALUBRITE PUBLIQUE
VILLE;01;2012;F;R;758;822;207049,01; Produits divers de gestion cou;VOIRIE COMMUNALE ET ROUTES
VILLE;01;2012;F;D;6233;520;296087,64; FOIRES ET EXPOSITIONS;SERVICES COMMUNS
VILLE;01;2012;I;D;2315;810;1638824,17; IMMOBILISATIONS EN COURS INSTALLATIONS MATERIEL ET OUTILLAGE TECHNIQUE;SERVICES COMMUNS
VILLE;01;2005;I;R;165;;70316,55; DEPOTS ET CAUTIONNEMENTS RECUS;
VILLE;01;2008;F;D;6227;824;599,28; FRAIS D'ACTE ET DE CONTENTIEUX;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
VILLE;01;2011;F;D;64112;30;12348,99; NBI, SUPPLEMENT FAMILIAL DE TRAITEMENT ET INDEMNITE DE RESIDENCE;SERVICES COMMUNS
VILLE;01;2009;I;D;2313;91;23660,47; IMMOBILISATIONS EN COURS CONSTRUCTION;FOIRES ET MARCHES
VILLE;01;2008;F;D;6233;023;114785,28; FOIRES ET EXPOSITIONS;INFORMATION, COMMUNICATION, PUBLICITE
VILLE;01;2005;F;D;61523;821;140131,36; ENTRETIEN ET REPARATIONS VOIES ET RESEAUX;EQUIPEMENTS DE VOIRIE
VILLE;01;2008;F;D;6231;30;6374,27; ANNONCES ET INSERTIONS;SERVICES COMMUNS
VILLE;01;2006;F;D;64118;251;210127,66; AUTRES INDEMNITES PERSONNEL TITULAIRE;HEBERGEMENT ET RESTAURATION SCOLAIRE
VILLE;01;2005;F;D;6042;814;84522,13; ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER;ECLAIRAGE PUBLIC
VILLE;01;2006;F;D;64118;021;22764,73; AUTRES INDEMNITES PERSONNEL TITULAIRE;ASSEMBLEE LOCALE
VILLE;01;2007;F;D;6451;824;33580,88; COTISATIONS A L'URSSAF;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
VILLE;01;2010;I;R;1321;824;18026,00; SUBVENTIONS D' EQUIP NON TRANSFERABLES  ETAT & ETABLISSEMENT NATIONAUX;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
VILLE;01;2007;F;R;773;112;2239,51; MANDATS ANNULES (SUR EXERCICES ANTERIEURS) OU ATTEINTS PAR LA DECHEANCE QUADRIEN;POLICE MUNICIPALE
VILLE;01;2008;F;D;64131;412;28667,88; REMUNERATION;STADES
VILLE;01;2012;F;D;6451;421;25576,96; COTISATIONS A L'URSSAF;CENTRES DE LOISIRS
VILLE;01;2007;F;D;6453;022;517083,84; COTISATIONS AUX CAISSES DE RETRAITES;ADMINISTRATION GENERALE DE L'ETAT
VILLE;01;2011;F;D;60632;814;161752,80; FOURNITURES DE PETIT EQUIPEMENT;ECLAIRAGE PUBLIC
VILLE;01;2005;F;D;611;30;236808,00; CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES;SERVICES COMMUNS
VILLE;01;2012;I;D;2183;824;215,90; AUTRES IMMOBILISATIONS CORPORELLES MATERIEL DE BUREAU ET INFORMATIQUE;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
VILLE;01;2007;F;D;6232;415;101328,90; FETES ET CEREMONIES;MANIFESTATIONS SPORTIVES
VILLE;01;2009;F;D;60636;91;1352,50; VETEMENTS DE TRAVAIL;FOIRES ET MARCHES
VILLE;01;2010;F;D;6451;022;364225,84; COTISATIONS A L'URSSAF;ADMINISTRATION GENERALE DE L'ETAT
VILLE;01;2012;F;R;7788;30;1097,85; PRODUITS EXCEPTIONNELS DIVERS;SERVICES COMMUNS
VILLE;01;2005;F;R;757;816;1541843,47; REDEVANCES VERSEES PAR LES FERMIERS ET CONCESSIONNAIRES;AUTRES RESEAUX ET SERVICES DIVERS
VILLE;01;2005;I;D;2183;020;482306,51; AUTRES IMMOBILISATIONS CORPORELLES MATERIEL DE BUREAU ET INFORMATIQUE;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2010;F;R;74835;;4926858,00; ATTRIBUTION ETAT COMPENSATION AU TITRE DES EXONERATIONS DE TAXE D'HABITATION;
VILLE;01;2011;F;D;61524;823;11994,49; ENTRETIEN ET REPARATIONS BOIS ET FORETS;ESPACES VERTS URBAINS
VILLE;01;2011;F;D;60628;820;1254,77; AUTRES FOURNITURES NON STOCKEES;SERVICES COMMUNS
VILLE;01;2005;F;D;6532;021;36549,85; FRAIS DE MISSIONS MAIRES ADJOINTS CONSEILLERS;ASSEMBLEE LOCALE
VILLE;01;2008;F;D;60612;020;492651,80; ENERGIE ET ELECTRICITE;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2005;F;D;6064;40;5348,20; FOURNITURES ADMINISTRATIVES;SERVICES COMMUNS
VILLE;01;2009;F;D;64112;822;188850,82; NBI, SUPPLEMENT FAMILIAL DE TRAITEMENT ET INDEMNITE DE RESIDENCE;VOIRIE COMMUNALE ET ROUTES
VILLE;01;2009;I;D;2182;823;154561,47; AUTRES IMMOBILISATIONS CORPORELLES MATERIEL DE TRANSPORT;ESPACES VERTS URBAINS
VILLE;01;2010;F;D;6236;415;2332,20; CATALOGUES ET IMPRIMES;MANIFESTATIONS SPORTIVES
VILLE;01;2008;F;D;6064;422;7390,26; FOURNITURES ADMINISTRATIVES;AUTRES ACTIVITES POUR LES JEUNES
VILLE;01;2008;I;D;2188;823;211275,18; AUTRES IMMOBILISATIONS CORPORELLES AUTRES;ESPACES VERTS URBAINS
VILLE;01;2010;F;D;6488;824;10910,50; AUTRES CHARGES;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
VILLE;01;2011;F;D;64112;023;21346,12; NBI, SUPPLEMENT FAMILIAL DE TRAITEMENT ET INDEMNITE DE RESIDENCE;INFORMATION, COMMUNICATION, PUBLICITE
VILLE;01;2012;F;D;6064;810;2119,85; FOURNITURES ADMINISTRATIVES;SERVICES COMMUNS
VILLE;01;2008;F;D;64112;820;29966,72; NBI, SUPPLEMENT FAMILIAL DE TRAITEMENT ET INDEMNITE DE RESIDENCE;SERVICES COMMUNS
VILLE;01;2009;F;R;7062;323;11346,07; REDEVANCES ET DROITS DES SERVICES A CARACTERE CULTUREL;ARCHIVES
VILLE;01;2011;I;R;1323;816;397301,64; SUBV EQUIP NON TRANSF DEPARTE;AUTRES RESEAUX ET SERVICES DIVERS
VILLE;01;2008;I;D;2168;323;20905,00; COLLECTIONS - OEUVRES D'ART AUTRES;ARCHIVES
VILLE;01;2009;F;D;61558;024;3954,58; ENTRETIEN ET REPARATIONS AUTRES BIENS MOBILIERS;FETES ET CEREMONIES
VILLE;01;2011;F;D;6241;64;5332,95; TRANSPORT DE BIENS;CRECHES ET GARDERIES
VILLE;01;2005;I;D;2315;822;35083697,99; IMMOBILISATIONS EN COURS INSTALLATIONS MATERIEL ET OUTILLAGE TECHNIQUE;VOIRIE COMMUNALE ET ROUTES
VILLE;01;2006;F;D;60632;022;2339,79; FOURNITURES DE PETIT EQUIPEMENT;ADMINISTRATION GENERALE DE L'ETAT
VILLE;01;2006;F;D;6156;821;495089,33; MAINTENANCE;EQUIPEMENTS DE VOIRIE
VILLE;01;2008;F;D;6238;023;4946,63; DIVERS;INFORMATION, COMMUNICATION, PUBLICITE
VILLE;01;2012;F;D;6232;823;23534,51; FETES ET CEREMONIES;ESPACES VERTS URBAINS
VILLE;01;2006;F;D;6135;30;129717,59; LOCATIONS MOBILIERES;SERVICES COMMUNS
VILLE;01;2007;F;R;7064;12;12428,00; TAXES DE DESINFECTION  (SERVICES D'HYGIENE);HYGIENE ET SALUBRITE PUBLIQUE
VILLE;01;2009;I;D;2185;823;29113,40; AUTRES IMMOBILISATIONS CORPORELLES CHEPTEL;ESPACES VERTS URBAINS
VILLE;01;2010;I;D;2188;91;11261,38; AUTRES IMMOBILISATIONS CORPORELLES AUTRES;FOIRES ET MARCHES
VILLE;01;2010;I;D;2033;823;2929,47; FRAIS D'INSERTION;ESPACES VERTS URBAINS
VILLE;01;2008;F;D;6042;211;20869,88; ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER;ECOLES MATERNELLES
VILLE;01;2005;F;D;60633;211;277,05; FOURNITURES DE VOIRIE;ECOLES MATERNELLES
VILLE;01;2006;F;D;61521;415;32917,43; ENTRETIEN ET REPARATIONS SUR TERRAINS;MANIFESTATIONS SPORTIVES
VILLE;01;2011;F;D;61521;211;74964,31; ENTRETIEN ET REPARATIONS SUR TERRAINS;ECOLES MATERNELLES
VILLE;01;2011;I;D;2121;212;7107,35; PLANTATIONS D'ARBRES ET D'ARBUSTES;ECOLES PRIMAIRES
VILLE;01;2009;F;D;6282;024;10003,04; FRAIS DE GARDIENNAGE;FETES ET CEREMONIES
VILLE;01;2007;F;D;6135;024;65911,31; LOCATIONS MOBILIERES;FETES ET CEREMONIES
VILLE;01;2009;F;D;6233;023;158709,52; FOIRES ET EXPOSITIONS;INFORMATION, COMMUNICATION, PUBLICITE
VILLE;01;2011;F;D;6331;323;9138,35; VERSEMENT DE TRANSPORT;ARCHIVES
VILLE;01;2010;F;D;6182;212;133,00; DOCUMENTATION GENERALE ET TECHNIQUE;ECOLES PRIMAIRES
VILLE;01;2008;I;R;28184;;1541162,28; MOBILIER;
VILLE;01;2005;F;D;64112;323;7699,26; NBI, SUPPLEMENT FAMILIAL DE TRAITEMENT ET INDEMNITE DE RESIDENCE;ARCHIVES
VILLE;01;2007;F;D;6132;020;848361,28; LOCATIONS IMMOBILIERES;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2007;F;D;65738;824;154500,00; SUBVENTIONS DE FONCTIONNEMENT AUX AUTRES ORGANISMES;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
VILLE;01;2010;I;D;2182;112;26475,62; AUTRES IMMOBILISATIONS CORPORELLES MATERIEL DE TRANSPORT;POLICE MUNICIPALE
VILLE;01;2012;F;D;60628;30;16848,99; AUTRES FOURNITURES NON STOCKEES;SERVICES COMMUNS
VILLE;01;2007;F;D;6241;020;5247,46; TRANSPORT DE BIENS;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2009;F;D;6156;323;13652,34; MAINTENANCE;ARCHIVES
VILLE;01;2010;F;D;6156;64;88515,11; MAINTENANCE;CRECHES ET GARDERIES
VILLE;01;2011;F;D;64112;810;7144,06; NBI, SUPPLEMENT FAMILIAL DE TRAITEMENT ET INDEMNITE DE RESIDENCE;SERVICES COMMUNS
VILLE;01;2012;F;D;6226;30;212,50; HONORAIRES;SERVICES COMMUNS
VILLE;01;2005;F;D;60631;30;35,52; FOURNITURES D'ENTRETIEN;SERVICES COMMUNS
VILLE;01;2009;F;D;60631;251;3503,98; FOURNITURES D'ENTRETIEN;HEBERGEMENT ET RESTAURATION SCOLAIRE
VILLE;01;2009;F;D;60632;821;59355,01; FOURNITURES DE PETIT EQUIPEMENT;EQUIPEMENTS DE VOIRIE
VILLE;01;2007;I;D;2315;821;601594,69; IMMOBILISATIONS EN COURS INSTALLATIONS MATERIEL ET OUTILLAGE TECHNIQUE;EQUIPEMENTS DE VOIRIE
VILLE;01;2009;F;D;6535;021;31721,96; FORMATIONS ELUS;ASSEMBLEE LOCALE
VILLE;01;2009;I;D;205;820;10440,18; CONCESSIONS ET DROITS SIMILAIRES BREVETS LICENCES MARQUES PROCEDES DROITS ET VAL;SERVICES COMMUNS
VILLE;01;2005;I;D;2183;412;969,96; AUTRES IMMOBILISATIONS CORPORELLES MATERIEL DE BUREAU ET INFORMATIQUE;STADES
VILLE;01;2007;F;D;60636;40;9540,92; VETEMENTS DE TRAVAIL;SERVICES COMMUNS
VILLE;01;2010;I;R;1322;251;23182,30; SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES REGIONS;HEBERGEMENT ET RESTAURATION SCOLAIRE
VILLE;01;2006;F;D;6135;020;367723,05; LOCATIONS MOBILIERES;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2010;F;D;6574;520;943693,00; SUBVENTIONS DE FONCTIONNEMENT AUX ASSOCIATIONS ET AUTRES ORGANISMES;SERVICES COMMUNS
VILLE;01;2011;F;R;757;020;216540,00; REDEVANCES VERSEES PAR LES FERMIERS ET CONCESSIONNAIRES;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2006;I;R;28183;;903607,89; MATERIEL DE BUREAU ET MATERIEL INFORMATIQUE;
VILLE;01;2008;F;D;6064;020;608758,59; FOURNITURES ADMINISTRATIVES;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2010;I;D;2031;411;9672,67; FRAIS D'ETUDES;SALLES DE SPORT, GYMNASES
VILLE;01;2007;I;D;2315;824;5570538,08; IMMOBILISATIONS EN COURS INSTALLATIONS MATERIEL ET OUTILLAGE TECHNIQUE;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
VILLE;01;2007;I;R;1328;020;2240,00; SUBV D EQUIPEMENT AUTRES;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2010;I;D;2135;048;3877,43; INSTALLATIONS GENERALES, AGENCEMENTS, AMENAGTS DES CONSTRUCTIONS;AUTRES ACTIONS DE COOPERATION DECENTRALISEE
VILLE;01;2007;F;D;64118;412;377844,49; AUTRES INDEMNITES PERSONNEL TITULAIRE;STADES
VILLE;01;2011;F;R;7062;314;10591,90; REDEVANCES ET DROITS DES SERVICES A CARACTERE CULTUREL;CINEMAS ET AUTRES SALLES DE SPECTACLES
VILLE;01;2008;F;D;60632;211;120354,44; FOURNITURES DE PETIT EQUIPEMENT;ECOLES MATERNELLES
VILLE;01;2005;I;R;1323;12;3811,00; SUBV EQUIP NON TRANSF DEPARTE;HYGIENE ET SALUBRITE PUBLIQUE
VILLE;01;2006;F;D;6453;312;16096,52; COTISATIONS AUX CAISSES DE RETRAITES;ARTS PLASTIQUES ET AUTRES ACTIVITES ARTISTIQUES
VILLE;01;2007;F;D;64731;212;81442,53; ALLOC CHOM;ECOLES PRIMAIRES
VILLE;01;2008;F;D;60612;422;248308,82; ENERGIE ET ELECTRICITE;AUTRES ACTIVITES POUR LES JEUNES
VILLE;01;2009;F;D;6236;824;4749,84; CATALOGUES ET IMPRIMES;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
VILLE;01;2010;F;D;6574;213;277794,50; SUBVENTIONS DE FONCTIONNEMENT AUX ASSOCIATIONS ET AUTRES ORGANISMES;CLASSES REGROUPEES
VILLE;01;2011;F;D;64112;020;339887,76; NBI, SUPPLEMENT FAMILIAL DE TRAITEMENT ET INDEMNITE DE RESIDENCE;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2005;F;D;6156;022;14569,78; MAINTENANCE;ADMINISTRATION GENERALE DE L'ETAT
VILLE;01;2007;F;R;758;813;50,40; Produits divers de gestion cou;PROPRETE URBAINE
VILLE;01;2010;I;D;2315;814;1460474,70; IMMOBILISATIONS EN COURS INSTALLATIONS MATERIEL ET OUTILLAGE TECHNIQUE;ECLAIRAGE PUBLIC
VILLE;01;2012;F;D;6156;813;2251,61; MAINTENANCE;PROPRETE URBAINE
VILLE;01;2012;I;D;2138;824;9738358,96; AUTRES CONSTRUCTIONS;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
VILLE;01;2010;F;D;6135;212;52763,51; LOCATIONS MOBILIERES;ECOLES PRIMAIRES
VILLE;01;2008;I;R;238;020;3000000,00; AVANCES ET ACOMPTES VERSES SUR COMMANDES D IMMOBILISATIONS CORPORELLES;ADMINISTRATION GENERALE DE LA COLLECTIVITE
VILLE;01;2009;F;D;60632;824;169,68; FOURNITURES DE PETIT EQUIPEMENT;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
VILLE;01;2010;F;D;60622;40;28,96; CARBURANTS;SERVICES COMMUNS
VILLE;01;2011;F;D;6156;213;6811,89; MAINTENANCE;CLASSES REGROUPEES
VILLE;01;2011;F;D;64118;411;231096,70; AUTRES INDEMNITES PERSONNEL TITULAIRE;SALLES DE SPORT, GYMNASES
VILLE;01;2006;F;D;6282;91;70121,54; FRAIS DE GARDIENNAGE;FOIRES ET MARCHES
VILLE;01;2008;F;D;61523;823;2185528,57; ENTRETIEN ET REPARATIONS VOIES ET RESEAUX;ESPACES VERTS URBAINS
VILLE;01;2012;F;D;6231;64;1239,06; ANNONCES ET INSERTIONS;CRECHES ET GARDERIES
VILLE;01;2012;F;R;7718;91;19793,86; AUTRES PRODUITS EXCEPTIONNELS SUR OPERATIONS DE GESTION;FOIRES ET MARCHES
VILLE;01;2006;F;D;6227;212;272,39; FRAIS D'ACTE ET DE CONTENTIEUX;ECOLES PRIMAIRES
VILLE;01;2008;F;D;60612;023;464,98; ENERGIE ET ELECTRICITE;INFORMATION, COMMUNICATION, PUBLICITE
